16.607765	2.295607
10.896314	1.092921
15.471029	6.191374
14.667590	3.254440
17.259462	8.426162
2.714459	5.096212
14.444935	13.953164
12.460339	14.513923
3.026178	18.904343
13.266573	17.113219
13.428802	19.354230
0.838802	19.183433
11.939584	7.475804
1.124027	6.654161
5.021842	1.944546
3.942742	9.145421
0.873161	10.065632
2.570665	12.359949
11.016331	18.788750
0.735682	17.206975
7.181184	1.748079
7.537969	6.288078
0.959942	3.810396
5.113199	18.562228
5.380123	5.720696
5.280860	15.558459
4.319337	3.924711
6.844537	14.006310
10.501598	16.724469
17.891824	12.312044
7.382601	19.687161
2.690680	1.391952
9.557085	5.761169
9.826582	8.885971
13.475959	8.836829
14.385016	10.613558
18.513723	14.305549
8.634990	17.981307
3.333126	14.869232
13.747524	1.492447
12.881986	4.608326
9.799638	3.407804
7.185598	8.758750
16.824928	4.548975
16.241418	15.144276
10.219917	13.156499
0.749315	14.456471
12.584108	11.773056
6.855537	17.094353
8.264445	12.378609
