18.915450	1.690423
12.708521	19.019971
14.364592	3.434184
17.160502	7.897745
18.628280	12.206157
0.904903	8.748006
15.697563	13.056346
15.185820	14.748952
10.903348	18.311312
16.320922	19.986859
0.342844	19.455628
1.607223	2.269068
15.927311	5.011524
19.466658	6.549419
3.526970	6.243520
6.407452	9.598746
0.589651	10.673399
1.750715	12.874820
14.397431	16.504676
18.968077	17.594444
5.180963	19.803321
6.398657	3.766887
1.540246	5.507462
4.364713	4.157370
5.346430	7.621702
5.741074	14.253398
3.572563	8.280423
4.655049	10.932557
16.486263	16.638266
1.592111	17.766589
7.870689	1.195974
3.538367	2.373220
7.947094	5.036333
9.556158	8.958277
12.345946	8.895693
14.041432	9.480767
18.238361	13.913605
12.221866	15.187003
6.957652	18.875638
13.113893	1.715672
11.286295	1.891104
9.472891	3.354702
12.722036	4.763872
15.400523	7.829890
16.656839	10.301477
10.608476	14.545526
3.460673	17.707537
14.037126	11.432463
7.230291	15.937630
11.246912	11.797835
