17.750423	1.358806
10.563086	0.358902
14.349030	4.967514
15.785689	2.220525
18.734480	11.326074
1.119691	7.136252
13.954814	12.164677
13.169504	14.267068
7.667807	18.738230
15.589970	18.137687
17.512728	18.955525
19.846841	2.183178
13.825756	6.686730
18.247314	6.698845
4.958522	5.544099
4.659119	9.544973
2.419482	9.807485
2.386723	12.093860
13.750314	19.530291
18.810397	17.532361
6.277070	2.030780
7.494354	4.360980
2.412178	4.127406
3.921307	3.425395
5.623095	7.313700
4.801947	13.463406
3.256585	8.144929
4.182976	11.720563
13.854921	16.684060
19.698688	14.585475
8.230144	1.632195
1.725443	1.897358
9.944458	4.728587
10.813464	10.276743
13.725846	8.529754
16.245252	8.728932
17.568030	16.119083
11.405543	17.298102
3.536388	18.141345
14.282788	1.621404
12.871510	2.970221
10.346503	2.379968
9.832719	8.216829
17.610575	4.620617
17.229938	13.438941
10.944910	12.033684
1.435947	16.277854
13.287305	10.180238
6.693827	15.823773
8.549250	10.804240
