16.796369	1.948889
10.857642	1.013806
15.338657	6.052290
14.612704	3.171252
17.594918	8.467514
2.393490	5.327384
14.539213	13.850824
11.993200	14.847429
3.160965	18.198973
13.247862	16.909763
13.393593	19.414142
0.773936	19.403852
11.900585	7.286664
0.920880	6.665667
5.236292	2.328974
4.033003	9.153851
1.018466	10.122899
2.599518	13.016100
11.245675	18.655403
1.095067	16.975080
7.267985	1.699335
7.601017	6.077472
0.974734	3.858448
5.377258	18.518330
5.613210	5.835657
5.589449	15.449211
4.446514	4.193139
6.634612	13.713646
10.331275	16.731237
18.002543	12.388180
7.323432	19.564044
2.828165	1.332362
9.565875	5.715623
9.767507	9.055785
13.479741	8.793179
14.717610	10.789559
18.888926	14.486240
8.810603	18.113687
3.124266	15.338422
13.657273	1.433783
12.761180	4.405467
9.443756	3.287692
7.158611	9.084099
16.895932	4.427396
16.432141	14.753503
10.373768	13.172275
0.810238	15.056599
12.668575	12.122828
6.894155	17.056777
8.219295	12.297576
