16.566198	2.372022
10.904837	1.110358
15.500203	6.222028
14.761933	3.292041
17.185529	8.417048
2.718695	5.092195
14.451646	13.947539
12.510589	14.454612
2.909630	19.067696
13.270697	17.158060
13.516496	19.319630
0.858463	19.230401
11.912032	7.484258
1.163982	6.656050
4.924892	1.870955
3.922849	9.143563
0.841136	10.053011
2.564306	12.215336
10.873340	18.786051
0.652462	17.173101
7.207433	1.789938
7.521571	6.334982
0.956682	3.799806
5.110387	18.594700
5.332478	5.700830
5.162162	15.613221
4.358904	3.808723
6.885051	14.061892
10.560713	16.704622
17.867421	12.295264
7.343484	19.743604
2.660379	1.405086
9.557651	5.770719
9.839602	8.848545
13.447603	8.757960
14.375384	10.696488
18.431029	14.265726
8.693000	17.929383
3.368903	14.761224
13.750452	1.501836
12.855839	4.690792
9.878073	3.434276
7.191546	8.687044
16.809279	4.575770
16.224600	15.244388
10.186009	13.153022
0.734537	14.313641
12.565492	11.695968
6.837110	17.071025
8.320635	12.349766
