16.580475	2.409586
10.911814	1.124631
15.524084	6.247120
14.791291	3.348633
17.125009	8.409587
2.721788	5.089181
14.548649	13.918444
12.460213	14.430553
2.840073	19.200070
13.274073	17.194765
13.588279	19.291308
0.849385	19.280832
11.861010	7.467823
1.196687	6.657595
4.852092	1.785731
3.906565	9.142042
0.814922	10.042679
2.559101	12.096961
10.756292	18.783842
0.583666	17.134731
7.228920	1.824203
7.508148	6.373377
0.954013	3.791136
5.108085	18.621281
5.293477	5.684569
5.127953	15.687202
4.385105	3.738489
6.918214	14.107389
10.609103	16.688377
17.847447	12.281529
7.311463	19.789807
2.635576	1.415836
9.558114	5.778536
9.850260	8.817909
13.452858	8.716754
14.367502	10.764375
18.363339	14.233127
8.752001	17.892502
3.335235	14.643659
13.752414	1.508697
12.834436	4.758296
9.942277	3.455945
7.196414	8.628348
16.796469	4.597704
16.210833	15.326337
10.168457	13.154788
0.722440	14.196724
12.550254	11.632865
6.810510	17.046307
8.356426	12.321545
