16.840346	1.868044
10.848624	0.995359
15.307791	6.019859
14.679827	3.155013
17.673138	8.477156
2.362173	5.340746
14.525128	13.807019
11.884276	14.925193
3.156438	18.037692
13.243499	16.862323
13.517961	19.409261
0.758837	19.455826
11.869929	7.222726
0.826590	6.711317
5.245946	2.423430
4.054050	9.155817
1.052347	10.136253
2.606245	13.169096
11.150026	18.572426
1.203870	17.101966
7.323360	1.751131
7.624658	6.035606
0.978183	3.869653
5.391957	18.585774
5.649463	5.877241
5.559414	15.444115
4.465293	4.240189
6.569218	13.638282
10.371645	16.664364
18.028360	12.405932
7.293390	19.492285
2.860223	1.318467
9.589303	5.700888
9.753732	9.095380
13.497119	8.793208
14.800228	10.840226
18.936215	14.516924
8.795088	18.183341
3.075565	15.447825
13.628590	1.447855
12.677277	4.397991
9.360774	3.259685
7.152318	9.159961
16.912488	4.399047
16.512680	14.682328
10.409642	13.175953
0.839611	15.026445
12.688270	12.204386
7.029096	17.029517
8.283983	12.202997
