16.688013	2.148084
10.879860	1.059259
15.414706	6.132196
14.539957	3.286705
17.402193	8.443756
2.576963	5.197134
14.533729	13.936623
12.261579	14.655824
3.172119	18.596354
13.258612	17.026652
13.259501	19.421008
0.811137	19.275795
11.975914	7.444015
1.046892	6.650515
5.205268	2.087384
3.981147	9.149008
0.934986	10.089998
2.582941	12.639131
11.292382	18.793960
0.886052	17.089336
7.134248	1.666500
7.569626	6.197526
0.966236	3.830841
5.197687	18.492167
5.472105	5.759047
5.529787	15.461648
4.372269	4.055464
6.766348	13.898976
10.387474	16.762784
17.938933	12.344439
7.406966	19.643181
2.749178	1.366598
9.555994	5.742732
9.801446	8.958224
13.437126	8.793294
14.514048	10.664719
18.673366	14.382430
8.693236	18.075225
3.244259	15.068865
13.687580	1.369334
12.932259	4.449270
9.648216	3.356698
7.174115	8.897180
16.855139	4.497245
16.273887	14.951006
10.285378	13.163211
0.777845	14.732212
12.620048	11.921879
6.772026	17.080728
8.155969	12.434291
