18.531627	1.867576
12.288894	18.952077
13.997273	3.395516
17.783528	6.584684
19.448087	11.728256
0.634347	8.492425
15.460839	12.853608
14.353748	14.956628
9.391996	18.680534
15.549769	0.485249
19.744438	19.551515
1.110590	2.210834
14.854922	4.929771
19.111992	6.637807
3.806656	5.995253
6.282060	9.732724
0.466123	10.447261
1.341246	12.421171
13.531671	16.909450
18.331131	17.478523
5.535933	0.161084
6.691036	3.689033
0.962053	6.025540
4.454589	3.847045
5.504407	7.905916
5.541802	14.083654
3.225586	7.915433
4.791412	10.862911
16.421983	16.651304
0.890648	17.381385
7.779694	1.459219
3.146858	2.292558
8.653400	4.836177
10.173300	9.225015
12.292434	8.862985
14.785126	8.956121
17.184701	14.035579
12.908977	15.496941
7.224783	18.979975
14.172336	1.775098
12.077314	2.232621
9.709082	3.313893
13.146901	4.651262
15.953187	7.253453
16.825186	11.158641
11.147884	14.429747
2.964720	17.406704
14.225050	11.527882
7.117117	15.913611
10.077339	11.263891
