18.479302	0.491000
10.861491	0.213600
14.315949	4.977725
15.846920	2.513688
18.556737	10.833325
1.551090	6.371133
13.747506	12.998535
11.992436	14.148365
5.926602	18.180202
14.426056	17.490827
16.537575	18.743660
0.089216	1.751446
12.806573	6.719709
19.370193	6.071651
5.106317	4.638972
4.582096	9.341398
2.141091	10.565346
2.988931	12.602362
12.806281	19.394009
0.031596	18.426222
6.969819	2.111928
7.802028	5.042463
0.662691	3.751978
5.013044	1.980770
6.248810	8.111819
4.851325	14.480725
3.525902	6.429886
4.899271	11.757260
11.685738	16.199814
19.514779	12.408756
8.785260	1.030041
2.071422	1.497323
10.039014	5.844289
10.543150	8.809271
14.055553	8.794158
16.351623	10.318074
18.064199	15.710629
10.627109	17.929510
2.166222	17.117998
12.667832	1.394232
11.785136	3.080916
9.859175	2.854230
7.514493	9.386036
18.816119	4.266762
17.153738	13.553487
10.702953	12.684778
0.639866	15.674417
12.478022	11.255213
6.478809	15.778139
9.268040	11.507249
